Trial,switch,t_pos,t_frequency,resp_speed,Resp,Reward_midLeft,Reward_midRight,Reward_downLeft,Reward_downRight,Pval_midLeft,Pval_midRight,Pval_downLeft,Pval_downRight
20,0,downLeft,lowB,6.314972742520304,1,0,0,1,0,0.17667617355793303,11.782789507639206,0.3389223953353984,0.28576586724593295
21,0,midRight,high,79.67338005227793,1,0,100,0,0,0.14423660693585733,27.980378686477955,0.27669274998035576,0.23329630837924195
22,0,midRight,high,182.32386740338313,1,0,100,0,0,0.11775327912876267,41.203923529272394,0.22588910896823097,0.19046070137040474
23,0,downRight,lowC,6.232440678956978,1,0,0,0,1,0.09613256329402212,33.638458444188615,0.18441354012377986,0.33910046123294235
24,0,midLeft,lowA,5.6100122199995255,1,1,0,0,0,0.2620919416305346,27.462090732634316,0.15055331324436672,0.2768381211436287
25,0,downLeft,lowB,6.037508879001649,1,0,0,1,0,0.21396915953482093,22.419767798180104,0.3065204809274226,0.22600778848745845
26,0,downLeft,lowB,6.9969756253697675,1,0,0,1,0,0.1746822162757552,18.30326733015265,0.43385046893298285,0.1845104288599429
27,0,midRight,high,120.9194270198634,0,0,0,0,0,0.14260876076416024,14.94259878044889,0.35419105075820917,0.15063241220985274
28,0,downLeft,lowB,7.131391734342261,0,0,0,0,0,0.11642432229383257,12.198983617839694,0.28915792288006686,0.12297474862725769
29,0,midRight,high,82.377705609394,1,0,100,0,0,0.09504761663271309,28.320155267966587,0.23606554763404564,0.10039531717031115
30,0,downLeft,lowB,6.549991545081965,1,0,0,1,0,0.07759589447949714,23.120282839998897,0.3763317876332849,0.08196170207493547
31,0,downLeft,lowB,7.40968163847634,0,0,0,0,0,0.06334848840387365,18.87516058946835,0.3072333922408145,0.06691268872256764
32,0,midRight,high,124.52321252805748,1,0,100,0,0,0.05171705294429028,33.770517330371504,0.2508221745003864,0.054626829345121995
33,0,midLeft,lowA,5.324637542409856,1,1,0,0,0,0.22583157681077526,27.56990224606684,0.2047686378171779,0.04459678039054254
34,0,downLeft,lowB,6.405434879464917,0,0,0,0,0,0.1843665714634676,22.507784006438246,0.1671710051833475,0.036408351812567345
35,0,midLeft,lowA,6.219135401539364,1,1,0,0,0,0.3341252763944802,18.375122855314064,0.136476685452983,0.029723403126849575
36,0,midRight,high,121.62063353834715,0,0,0,0,0,0.2727764315251177,15.00126089051252,0.11141815921848543,0.024265879927480086
37,0,midLeft,lowA,6.817755696677956,1,1,0,0,0,0.4063021748305613,12.246874759813638,0.09096063670092916,0.01981041424301041
38,0,downRight,lowC,5.284703960268736,0,0,0,0,0,0.3317009074175088,9.998222314593454,0.07425932619128844,0.016173017984616074
39,0,downRight,lowC,5.296923800956374,1,0,0,0,1,0.2707972016824233,8.162445637155813,0.06062454844632643,0.19681379305335303
40,0,midRight,high,56.7962219228453,1,0,100,0,0,0.22107604410840476,25.02476726868638,0.0494932564409956,0.16067675191574804
41,0,midRight,high,163.56024896110029,1,0,100,0,0,0.18048420358471393,38.790992833875904,0.040405784387868474,0.1311748440272998
42,0,midLeft,lowA,6.164916428253582,0,0,0,0,0,0.14734544339700378,31.66856669666757,0.032986865876269145,0.10708979052930415
43,0,midLeft,lowA,5.955310437259031,1,1,0,0,0,0.3039016090503738,25.853891415366363,0.026930137276723016,0.08742700111938766
44,0,midRight,high,168.7511901359972,1,0,100,0,0,0.24810214104733277,39.46788124071303,0.02198548648008664,0.07137450252681035
45,0,downLeft,lowB,5.14616851755497,1,0,0,1,0,0.202548030543884,32.22117141472476,0.20155903241882603,0.058269408143063375
46,0,midRight,high,209.3614977880691,1,0,100,0,0,0.16535812429518418,44.6660629990295,0.1645507164203611,0.047570544173915846
47,0,downLeft,lowB,6.084666409361651,1,0,0,1,0,0.13499666818284559,36.46491341997927,0.31794781659674876,0.038836101912112356
48,0,midLeft,lowA,5.894621786220704,1,1,0,0,0,0.2938201962552311,29.769579440110395,0.259569320101568,0.03170539328316083
49,0,downLeft,lowB,6.681120987208763,1,0,0,1,0,0.23987177955937408,24.303577793646312,0.39552002520169827,0.025883956260975418
50,0,downLeft,lowB,7.527207935822611,0,0,0,0,0,0.19582884826269514,19.841190392363426,0.32289847160161217,0.021131395082738924
51,0,downRight,lowC,5.044848155942932,1,0,0,0,1,0.1598726531413479,16.198143315711018,0.2636109838167796,0.2008617610059032
52,0,downRight,lowC,6.155594264081488,1,0,0,0,1,0.1305183860764334,13.223997234424985,0.2152092899175664,0.3475917791064862
53,0,midLeft,lowA,5.9414585541675535,1,1,0,0,0,0.29016417290515184,10.795935030804705,0.17569464593711312,0.2837703455281021
54,0,downRight,lowC,6.889578007076642,0,0,0,0,0,0.23688703978222025,8.81369007594353,0.14343529790368914,0.23166718501840375
55,0,midLeft,lowA,6.47124196728667,1,1,0,0,0,0.377002445355212,7.1954057275384775,0.1170990986946981,0.18913070185142494
56,0,midRight,high,50.90135104073191,1,0,100,0,0,0.3077809102919362,24.235285854606367,0.09559849713086538,0.15440435545487796
57,0,downLeft,lowB,5.696449104866904,1,0,0,1,0,0.25126916259357174,19.785437557276346,0.26165593552002353,0.12605412421175702
58,0,downRight,lowC,5.899173492803904,1,0,0,0,1,0.2051335542889547,16.15262727583947,0.21361320864049846,0.2865195955359067
59,0,downRight,lowC,6.791640735329703,1,0,0,0,1,0.16746891922939075,13.186838408647741,0.17439162163472952,0.4175219522660807
60,0,midRight,high,88.5901281747133,0,0,0,0,0,0.13671989940931042,10.765598948468888,0.14237152229464162,0.3408606180637446
61,0,midRight,high,73.33677300363428,0,0,0,0,0,0.11161671658541081,8.788924011025273,0.1162306432527433,0.27827509503680986
62,0,midLeft,lowA,5.809210497876884,0,0,0,0,0,0.09112273688858147,7.175186967424844,0.09488949905998817,0.22718091916169675
63,0,midLeft,lowA,5.436073196917929,1,1,0,0,0,0.25800197099382355,5.8577486792376465,0.07746680892298152,0.18546816064990054
64,0,downRight,lowC,6.17204754138421,0,0,0,0,0,0.21063014966593754,4.782205640757724,0.06324310428613276,0.15141429457098954
65,0,downRight,lowC,6.020220361978498,1,0,0,0,1,0.17195628303691265,3.9041433907115533,0.051631018436853485,0.3072233772075851
66,0,downRight,lowC,6.980819133892112,1,0,0,0,1,0.14038333696656255,3.187302420734381,0.04215103124549221,0.4344243062107368
67,0,midRight,high,25.134728236046232,1,0,100,0,0,0.11460750924487581,20.963111629980396,0.03441166742103755,0.35465952559672154
68,0,downRight,lowC,7.369520509413409,1,0,0,0,1,0.09356438918703613,17.11406824947175,0.02809333057118825,0.4731506887894909
69,0,downRight,lowC,8.034961978750015,1,0,0,0,1,0.07638500288177735,13.971748909102715,0.022935105495630874,0.5698856530273475
70,0,midLeft,lowA,5.597511315091307,1,1,0,0,0,0.24597023686546587,11.406391790276887,0.01872398371431219,0.4652487728184617
71,0,midLeft,lowA,6.629187351212595,0,0,0,0,0,0.20080756594522087,9.312060681861448,0.015286067299782633,0.37982430240035775
72,0,downRight,lowC,7.496351511426633,0,0,0,0,0,0.16393722693733626,7.602270353065343,0.012479387776591397,0.31008464529622876
73,0,midRight,high,53.13115419875481,0,0,0,0,0,0.13383666222633833,6.206415152950156,0.010188043544774483,0.2531499081044516
74,0,downLeft,lowB,4.967000581101792,0,0,0,0,0,0.10926287146929599,5.06685335588436,0.008317413732821096,0.2066689755375375
75,0,midRight,high,37.21678545282192,1,0,100,0,0,0.0892010819989389,22.497557639250886,0.0067902508365704365,0.1687224213097954
76,0,downLeft,lowB,5.200150600085452,1,0,0,1,0,0.07282284386986275,18.36677415455447,0.18915379867012871,0.13774324558680345
77,0,midRight,high,121.51907527612329,1,0,100,0,0,0.05945181908620223,33.355475885294304,0.15442321145958848,0.11245216585618627
78,0,downRight,lowC,5.714743755474728,1,0,0,0,1,0.04853585227974401,27.231066688503326,0.12606951805963726,0.2754150969417766
79,0,midRight,high,177.4776968004089,0,0,0,0,0,0.039624169499430116,22.231162149919744,0.10292185503439315,0.22484604619742948
80,0,midRight,high,145.7887893616332,1,0,100,0,0,0.032348763538140736,36.510322411061836,0.08402434154392227,0.18356199442946364
81,0,midLeft,lowA,5.309314840952336,1,1,0,0,0,0.21001950498560254,29.80665087235976,0.06859660632360784,0.149858120117158
82,0,downLeft,lowB,5.443937406141076,0,0,0,0,0,0.1714577590143394,24.33384252880681,0.05600156231699024,0.12234262454409187
83,0,midRight,high,159.2156473236574,0,0,0,0,0,0.13997634709325968,19.86589821018319,0.04571909821819293,0.09987925758467393
84,0,midRight,high,130.9634565611521,0,0,0,0,0,0.11427524690751423,16.218314523493845,0.03732460051834336,0.08154039634870165
85,0,downRight,lowC,5.44334720057879,0,0,0,0,0,0.09329313363973452,13.24046480053649,0.03047141912566318,0.06656873907043934
86,0,midRight,high,88.86841229028101,1,0,100,0,0,0.07616355264903002,29.170409770056946,0.024876552478452177,0.05434603239451627
87,0,downLeft,lowB,5.232961024828896,1,0,0,1,0,0.06217913929788836,23.81442185118388,0.20391926889912954,0.04436754065448936
88,0,midLeft,lowA,5.2918206500507265,1,1,0,0,0,0.2343727162679195,19.441848523097974,0.16647758915384586,0.03622120285502928
89,0,downRight,lowC,5.227366909856666,1,0,0,0,1,0.19133946967523746,15.872124730010867,0.13591058775414727,0.2131809245272696
90,0,midRight,high,105.70470780250496,0,0,0,0,0,0.1562075707385243,12.95783902161992,0.11095600289242323,0.17403870934062235
91,0,midLeft,lowA,6.0769230831834,1,1,0,0,0,0.31113655846224375,10.578646209397633,0.09058333704018404,0.1420834083355102
92,0,downLeft,lowB,5.6122000980652205,1,0,0,1,0,0.2540086791701913,8.636297721933946,0.2575616105176609,0.1159954299863526
93,0,downLeft,lowB,6.585023291900811,1,0,0,1,0,0.2073700673834981,7.050584438264195,0.3938809517926265,0.09469747337385698
94,0,midLeft,lowA,6.5193664301618055,1,1,0,0,0,0.3529050933463119,5.756024458818842,0.32156034896581837,0.07731004113220179
95,0,downRight,lowC,5.391938135670777,1,0,0,0,1,0.288108080504489,4.6991590357688935,0.2625185542901254,0.2467254285579289
96,0,midLeft,lowA,6.87172553623888,1,1,0,0,0,0.4188187750205184,3.8363449984331313,0.21431744171263864,0.20142409665852215
97,0,midLeft,lowA,7.842565044743989,1,1,0,0,0,0.525529638673219,3.1319525121359857,0.1749665502556746,0.16444055625655066
98,0,downRight,lowC,6.152532191388518,1,0,0,0,1,0.4290369799162353,2.5568937471163906,0.1428408880944858,0.3178578829745317
99,0,downRight,lowC,7.093086627646883,1,0,0,0,1,0.3502613679418048,2.087421698991277,0.11661382865356963,0.4431062070996601
100,1,downLeft,high,5.829380776143213,0,0,0,0,0,0.2859497703354542,1.7041495581635844,0.09520232767139357,0.36174733999044384
101,1,midLeft,lowA,6.911270881043918,1,1,0,0,0,0.4170567528461212,1.391250133115185,0.07772219897673302,0.2953267995199388
102,1,downRight,lowC,6.81327861724961,1,0,0,0,1,0.3404808340525096,1.135802267835474,0.0634516020934854,0.4247120628150405
103,1,midRight,lowB,12.192153407909037,1,0,1,0,0,0.2779650432848057,1.110867571627367,0.05180123389760574,0.3467305502011169
104,1,midRight,lowB,12.115191682400008,1,0,1,0,0,0.22692779610733688,1.0905111426669312,0.04228999339308977,0.2830672471272031
105,1,downRight,lowC,6.963628120826256,1,0,0,0,1,0.18526151359748327,0.8902820560150181,0.03452511468593102,0.414703490611609
106,1,midRight,lowB,10.684250703198595,1,0,1,0,0,0.15124559004748916,0.910427401490088,0.028185947748846456,0.3385596550213992
107,1,midRight,lowB,11.006422286642653,1,0,1,0,0,0.12347534069334035,0.9268738538801266,0.02301071720478426,0.2763966125270905
108,1,midLeft,lowA,5.930807935704951,1,1,0,0,0,0.28441430325326306,0.7566902602030472,0.018785712334268567,0.22564734540393463
109,1,midLeft,lowA,6.867715251168297,0,0,0,0,0,0.23219290546738602,0.6177541285571829,0.015336461908823798,0.18421616684195818
110,1,midRight,lowB,9.020908256202365,0,0,0,0,0,0.18955989460691064,0.504328102818506,0.012520529415951009,0.15039217973158764
111,1,midLeft,lowA,6.292237022411828,1,1,0,0,0,0.338365051876634,0.41172826458734024,0.01022163115506458,0.12277862530828967
112,1,downRight,lowC,5.747275195560479,1,0,0,0,1,0.27623774052565014,0.3361307111634597,0.008344834311644867,0.2838455119945664
113,1,downRight,lowC,6.7547627427916055,1,0,0,0,1,0.22551764393959228,0.2744136477987311,0.00681263671447412,0.4153388580270634
114,1,downLeft,high,5.121564827531008,1,0,0,100,0,0.18411027990341627,0.22402847343986496,18.36659255441436,0.3390783624300849
115,1,downLeft,high,121.56754856458697,1,0,0,100,0,0.1503057347264319,0.18289453645763004,33.355327628811835,0.27682007990876767
116,1,midLeft,lowA,6.1060802774309835,0,0,0,0,0,0.12270805249714531,0.14931321430902988,27.23094565343925,0.2259930598092848
117,1,midRight,lowB,6.154821451343383,0,0,0,0,0,0.10017758919875919,0.12189776905915989,22.23106333814105,0.18449840451890337
118,1,downLeft,high,145.84030270207032,1,0,0,100,0,0.08178395120327431,0.09951608215229253,36.51024174214425,0.15062259566177352
119,1,midRight,lowB,5.6234471656672,0,0,0,0,0,0.06676757474317817,0.08124390366927434,29.80658501508697,0.12296673449859362
120,1,downRight,lowC,5.906399832370324,0,0,0,0,0,0.05450835978816595,0.06632668550316591,24.33378876360815,0.10038877451827849
121,1,midRight,lowB,5.4498980125459635,0,0,0,0,0,0.044500063065413625,0.05414842235725343,19.86585431682921,0.08195636072125688
122,1,midLeft,lowA,5.326150033692821,1,1,0,0,0,0.2199397006655278,0.04420621385700858,16.218278689412102,0.06690832809648248
123,1,downLeft,high,107.88090787513316,1,0,0,100,0,0.17955650451124128,0.03608949732050328,31.601466333986036,0.05462326937493488
124,1,downRight,lowC,5.3355069092667815,1,0,0,0,1,0.14658807943603164,0.029463093606242396,25.79911137093566,0.2282041819478226
125,1,midRight,lowB,5.211025457199934,0,0,0,0,0,0.11967299703920804,0.02405336591809575,21.062128589081432,0.18630354184082343
126,1,midRight,lowB,5.2838111661548,1,0,1,0,0,0.0976998012078874,0.20324722787656307,17.19490467422688,0.15209629116424972
127,1,downLeft,high,113.87563033201566,1,0,0,100,0,0.07976111062826846,0.165928941790341,32.398773721045124,0.12416984431613842
128,1,midLeft,lowA,5.569265285415109,0,0,0,0,0,0.06511614854894181,0.13546267770197323,26.450024903181635,0.10137098097181015
129,1,midLeft,lowA,5.56181557105493,1,1,0,0,0,0.2367704603461399,0.11059033374283152,21.593527687268306,0.08275822394545362
130,1,downRight,lowC,5.597550683914023,1,0,0,0,1,0.1932969632250378,0.09028480851573117,17.628733420388375,0.2511732688474517
131,1,downRight,lowC,6.537469004922263,1,0,0,0,1,0.1578056482949722,0.0737075870272488,14.3919162495321,0.3886655755033286
132,1,midRight,lowB,5.47827557452214,1,0,1,0,0,0.12883090462629068,0.24378442216031077,11.74941207596881,0.3173025695227098
133,1,midLeft,lowA,6.026717182387304,0,0,0,0,0,0.10517622256336696,0.19902308935104845,9.592098907288307,0.2590425470414522
134,1,midLeft,lowA,5.828312327599309,1,1,0,0,0,0.269475091837071,0.16248039864002492,7.830890673703339,0.2114796652250883
135,1,downLeft,high,54.71496319224507,1,0,0,100,0,0.2199966872588091,0.132647322621225,24.754089214152636,0.17264981878269867
136,1,downLeft,high,161.86649377598715,0,0,0,0,0,0.17960302777858517,0.10829190687525168,20.208983272247018,0.14094953240053884
137,1,midLeft,lowA,6.289760320234528,1,1,0,0,0,0.33023636843218,0.08840839651294789,16.49840563168302,0.11506974536089933
138,1,midRight,lowB,5.6661000024596495,1,0,1,0,0,0.2696015671510934,0.2557860114902518,13.469128294116532,0.0939417539874832
139,1,downRight,lowC,5.536465918998435,1,0,0,0,1,0.22009994040148456,0.2088210631690668,10.996057501155274,0.26030338749527626
140,1,downLeft,high,74.74194496797584,1,0,0,100,0,0.17968732257994438,0.17047936346871434,27.338098785923783,0.21250900237499787
141,1,downLeft,high,178.28373598738844,1,0,0,100,0,0.14669487795886388,0.1391775950549955,40.679572839004265,0.17349015902160078
142,1,midLeft,lowA,5.787924239523125,1,1,0,0,0,0.30337049413262696,0.11362315397691569,33.21038394559784,0.141635577509452
143,1,downRight,lowC,5.963010095919971,1,0,0,0,1,0.24766854430315324,0.09276077169288971,27.112615124525473,0.2992401333963903
144,1,downLeft,high,176.6968590298485,1,0,0,100,0,0.20219404663139917,0.0757289378431491,40.49549030209727,0.24429656037335346
145,1,downLeft,high,261.65632364927524,1,0,0,100,0,0.16506913547785534,0.06182432425032455,51.42113164799221,0.19944119370911714
146,1,midRight,lowB,5.591217179169975,1,0,1,0,0,0.13476074069124044,0.23408304892047943,41.979681834553745,0.16282173472818254
147,1,midRight,lowB,6.361537398998013,1,0,1,0,0,0.11001727960275191,0.3747132961188888,34.2717795281966,0.13292598588514534
148,1,downRight,lowC,6.055740171728612,0,0,0,0,0,0.08981697302274363,0.3059120724516782,27.979127537420545,0.1085194046914887
149,1,downLeft,high,182.4125335983774,1,0,0,100,0,0.07332565095316601,0.24974346264454172,41.202902104078625,0.08859412338510354
150,1,downLeft,high,266.1475105455103,0,0,0,0,0,0.05986230560613581,0.20388798857729895,33.63762456318915,0.07232732911398426
151,1,midRight,lowB,6.222904701628118,0,0,0,0,0,0.04887096924337189,0.1664520522215372,27.461409960781896,0.0590472859472098
152,1,midLeft,lowA,5.429735252397749,1,1,0,0,0,0.22350806341443546,0.1358897396658421,22.419212023057103,0.04820559559494974
153,1,downRight,lowC,5.4847457808092335,0,0,0,0,0,0.18246967907719364,0.11093898272803049,18.302813601071097,0.03935455134621043
154,1,downRight,lowC,5.1998799131886475,1,0,0,0,1,0.14896636512302058,0.09056944195341562,14.942228360703696,0.2157389579372889
155,1,midRight,lowB,5.6228288922083705,1,0,1,0,0,0.12161460495898177,0.25755026671205206,12.198681210977961,0.17612706144866003
156,1,downRight,lowC,6.151627253750931,1,0,0,0,1,0.09928490989972874,0.21026138294641294,9.958877598097336,0.32739862535027375
157,1,midLeft,lowA,5.757636892356911,1,1,0,0,0,0.26466548490542224,0.17165522568829594,8.130325016169008,0.267284862950141
158,1,midLeft,lowA,6.984736243327333,1,1,0,0,0,0.3996804816169084,0.14013755685041496,6.637513536783758,0.21820860697213648
159,1,midRight,lowB,5.955988618699877,1,0,1,0,0,0.3262950253335032,0.29801716477177,5.418797632735598,0.17814325746386311
160,1,downLeft,high,39.318268860285784,1,0,0,100,0,0.2663838952722263,0.24329814139442757,22.784881319072777,0.14543431911413346
161,1,downLeft,high,149.3592146387785,1,0,0,100,0,0.21747306624695384,0.19862609474630533,36.96237303308749,0.11873107900523361
162,1,downRight,lowC,5.764832739386421,1,0,0,0,1,0.17754276959768972,0.16215629633688547,30.175700340497826,0.28054113691437405
163,1,downRight,lowC,6.765777851491048,1,0,0,0,1,0.1449440870099465,0.13238272884174968,24.635130710477004,0.4126412002726969
164,1,downRight,lowC,7.812024788735911,1,0,0,0,1,0.11833085856862918,0.10807589524108902,20.11186677605624,0.5204863303267983
165,1,midLeft,lowA,6.045876592388885,0,0,0,0,0,0.09660409319510944,0.08823204684143955,16.419120725258082,0.4249196749680359
166,1,midRight,lowB,5.726745386236591,1,0,1,0,0,0.07886658590106352,0.2556420414362237,13.404400913770534,0.3469000426227812
167,1,downRight,lowC,7.299695530989595,1,0,0,0,1,0.06438586778230546,0.2087035275009843,10.943214735042888,0.46681592687338724
168,1,midLeft,lowA,5.341220107250812,1,1,0,0,0,0.23617426665590466,0.1703834085608354,8.93392770834203,0.38110371081676264
169,1,midLeft,lowA,6.417241549590675,1,1,0,0,0,0.376420544722068,0.13909925845729482,7.293566491233497,0.31112914113939294
170,1,midRight,lowB,5.959341319984651,0,0,0,0,0,0.30730585261319954,0.11355920078603714,5.954392502233076,0.2540026237442728
171,1,midRight,lowB,5.865848601743755,0,0,0,0,0,0.25088133040148874,0.09270856096707829,4.8611046616582385,0.20736512379619682
172,1,downLeft,high,35.8388637147011,1,0,0,100,0,0.2048169320850659,0.07568631354477857,22.329586526117584,0.169290749572352
173,1,downRight,lowC,6.1954552510881005,1,0,0,0,1,0.16721043212583972,0.061789526212501014,18.22964426921856,0.32181753080234005
174,1,midLeft,lowA,6.037623679559619,0,0,0,0,0,0.13650887320242547,0.05044433228084923,14.882493672399995,0.2627285148904621
175,1,downRight,lowC,6.583260722646368,0,0,0,0,0,0.11144443696534279,0.041182232899949114,12.149914427184832,0.2144888513825048
176,1,downLeft,high,82.1781518364706,1,0,0,100,0,0.09098208958259563,0.0336207504379935,28.280095686515303,0.175106487343283
177,1,downRight,lowC,6.200353207911732,1,0,0,0,1,0.07427684010274721,0.02744763409890863,23.08757861063144,0.32656543917059966
178,1,downLeft,high,151.1893403959396,1,0,0,100,0,0.06063884662311006,0.022407965551423704,37.20949198174855,0.2666046583414384
179,1,midRight,lowB,4.925696153382819,1,0,1,0,0,0.049504929325137864,0.20190393997780196,30.377445702912187,0.21765329494105937
180,1,midLeft,lowA,5.291738577996607,0,0,0,0,0,0.04041531401015953,0.16483229539624322,24.799833544785052,0.17768990644578167
181,1,downLeft,high,162.32742164946808,1,0,0,100,0,0.032994645761677356,0.1345673868899315,38.607359260272744,0.14506420801605976
182,1,downLeft,high,249.52043479278024,1,0,0,100,0,0.026936488694976155,0.10985942755243112,49.879680928075345,0.11842892411982711
183,1,midLeft,lowA,5.294873085632029,0,0,0,0,0,0.021990671712478843,0.08968810423598177,40.72125735590304,0.09668415290025947
184,1,midLeft,lowA,5.253865145682946,1,1,0,0,0,0.2015632655891023,0.07322044380401764,33.24441475551499,0.07893194581910215
185,1,downLeft,high,215.4989567140127,1,0,0,100,0,0.1645541723369396,0.05977641557403378,45.50142831498083,0.06443922694566998
186,1,midLeft,lowA,6.2261697042592825,1,1,0,0,0,0.3179506379714203,0.04880084950650796,37.1468970530763,0.05260752064661053
187,1,downRight,lowC,5.373484066439242,1,0,0,0,1,0.2595716234427675,0.039840510503800525,30.326343848365195,0.22655854546411508
188,1,downRight,lowC,6.63332380876556,1,0,0,0,1,0.21191159774546592,0.032525382104091574,24.758114517484685,0.3685703690587935
189,1,downRight,lowC,7.332649189146643,1,0,0,0,1,0.17300244404002627,0.026553386682036707,20.21226948839496,0.48450735800061795
190,1,midLeft,lowA,5.877012584775004,0,0,0,0,0,0.14123741202580217,0.02167791117808475,16.50108846467228,0.3955468128278804
191,1,downLeft,high,109.56138631176293,0,0,0,0,0,0.11530476731953561,0.017697623232476003,13.47131853131464,0.3229203407435036
192,1,midLeft,lowA,5.776805191923179,1,1,0,0,0,0.27774393137218073,0.014448157182012505,10.997845588227108,0.2636288375587953
193,1,midRight,lowB,5.025486682714495,1,0,1,0,0,0.22674728262106497,0.19540563447376608,8.978527773753333,0.21522386552851377
194,1,midRight,lowB,6.221132802371001,1,0,1,0,0,0.1851141442480023,0.3431374536467483,7.3299775249031525,0.1757065453156469
195,1,midRight,lowB,7.221863546672938,1,0,1,0,0,0.1511252792296385,0.4637441880176706,5.984118094800408,0.14344501243366672
196,1,midRight,lowB,8.02143268304565,1,0,1,0,0,0.12337712018179657,0.562206282758317,4.88537232902236,0.11710702953683559
197,1,downRight,lowC,5.938796476651342,1,0,0,0,1,0.1007238091598389,0.4589794140888543,3.9883676115809346,0.2792152796688813
198,1,downLeft,high,30.27382949832897,1,0,0,100,0,0.08222987954912983,0.37470606255730526,21.617092994503466,0.2279484762040093
199,1,downLeft,high,141.84343103593858,1,0,0,100,0,0.06713162604815863,0.3059061670465641,36.0090026823313,0.18609478630735843
200,2,downLeft,lowB,233.15651288501113,1,0,0,1,0,0.054805567520954744,0.24973864153267877,29.580988921248125,0.15192586529855592
201,2,midRight,lowA,6.887983459396168,1,0,1,0,0,0.04474270039488068,0.38749436055151454,24.14961443801564,0.12403071039611543
202,2,midLeft,high,5.402672826021674,1,100,0,0,0,18.39755826742449,0.31634640170879225,19.715496295862376,0.10125739347367917
203,2,midRight,lowA,7.034126050903825,0,0,0,0,0,15.01957692969793,0.2582619414942332,16.095527950967252,0.08266549228282581
204,2,downLeft,lowB,106.92106506855957,1,0,0,1,0,12.261827785405067,0.21084238690272722,13.32383341627531,0.06748725579370414
205,2,downLeft,lowB,89.53775818793595,0,0,0,0,0,10.0104298105523,0.17212955132931174,10.877440260567903,0.05509589997942927
206,2,downLeft,lowB,74.10782807173264,0,0,0,0,0,8.172411711023209,0.14052479141444835,8.880230105376057,0.044979724821267074
207,2,downRight,lowC,5.292088971437123,0,0,0,0,0,6.671872680638117,0.11472299119803427,7.249728321680538,0.03672098369846553
208,2,midRight,lowA,5.8015584973920316,1,0,1,0,0,5.446848083608357,0.2772689753434656,5.918603472488642,0.029978632575924813
209,2,midRight,lowA,6.882206756821023,1,0,1,0,0,4.446750630000103,0.4099698412952569,4.831886866683915,0.024474246618830513
210,2,downRight,lowC,5.289382924537104,1,0,0,0,1,3.6302813777591108,0.3346951525134195,3.9447026314495686,0.20359083054225507
211,2,downRight,lowC,6.271614174112094,1,0,0,0,1,2.9637242962968404,0.273241672514405,3.2204145667931003,0.3498197633450419
212,2,downRight,lowC,7.221447364510618,1,0,0,0,1,2.4195539657816147,0.22307168489832202,2.629113256682193,0.4691995567749093
213,2,downLeft,lowB,21.77651645746439,1,0,0,1,0,1.9752989171915845,0.1821134241547761,2.329991270050987,0.3830496816981937
214,2,midLeft,high,17.53766536089267,1,100,0,0,0,19.97364446287503,0.148675522276592,1.9021808555986421,0.3127178117081585
215,2,downLeft,lowB,16.896378709248324,1,0,0,1,0,16.306277453555992,0.12137716385713071,1.7365311509385126,0.255299598020787
216,2,downRight,lowC,6.6362513985789775,1,0,0,0,1,13.312276829927878,0.099091065431692,1.417686131671056,0.3920342681067326
217,2,midRight,lowA,5.687245030044296,1,0,1,0,0,10.868005582597767,0.26450723227984263,1.15738434455738,0.32005273544004886
218,2,midRight,lowA,6.575650087798435,1,0,1,0,0,8.87252773153277,0.3995512858046343,0.9448766487174237,0.2612877541479869
219,2,midLeft,high,61.28471876642159,0,0,0,0,0,7.243440183070026,0.3261895512040976,0.7713875563375634,0.21331262916353722
220,2,midLeft,high,50.95539557364181,1,100,0,0,0,24.274500688968907,0.26629778728019426,0.6297528496234335,0.1741462316480756
221,2,midLeft,high,158.92682412754104,1,100,0,0,0,38.17848293185261,0.2174027685698498,0.5141237350156131,0.14217118843898796
222,2,midRight,lowA,6.359814198577109,1,0,1,0,0,31.168519926334476,0.36109568717896706,0.41972531774085486,0.11606709275800504
223,2,downRight,lowC,5.875836629771991,1,0,0,0,1,25.44565838648865,0.29479479688180826,0.3426594229253228,0.2783662860021878
224,2,downRight,lowC,6.853996194022938,0,0,0,0,0,20.77357321592993,0.24066743346484515,0.27974362078393716,0.22725536652584577
225,2,downLeft,lowB,7.02219792492595,1,0,0,1,0,16.95933104198022,0.19647841190961654,0.411990116324509,0.18552893871059728
226,2,midRight,lowA,6.181869072168767,1,0,1,0,0,13.845423047919235,0.3440132580873153,0.3363444842225479,0.1514639131532494
227,2,downLeft,lowB,7.26567566178835,1,0,0,1,0,11.303260659358543,0.2808488778550171,0.45819847780086875,0.12365357742643457
228,2,downLeft,lowB,7.995538995775705,1,0,0,1,0,9.227865489643058,0.22928212892423608,0.5576788221018367,0.1009495060046732
229,2,downLeft,lowB,8.654915290745961,1,0,0,1,0,7.533534266012207,0.18718356664101904,0.6388935497576711,0.0824141361267965
230,2,midRight,lowA,6.262052575302931,0,0,0,0,0,6.15029972000333,0.15281473433993917,0.5215861083839625,0.06728205121887097
231,2,downLeft,lowB,8.315977877374928,1,0,0,1,0,5.021041294857733,0.12475637391914508,0.6094278303177694,0.05492837307975965
232,2,midLeft,high,36.97572541289198,1,100,0,0,0,22.460157144853987,0.10184981769382788,0.49753059876233396,0.044842957587224015
