Trial,switch,t_pos,t_frequency,resp_speed,Resp,Reward_midLeft,Reward_midRight,Reward_downLeft,Reward_downRight,Pval_midLeft,Pval_midRight,Pval_downLeft,Pval_downRight
958,9,midRight,lowC,3.0600533876405698,1,0,1,0,0,0.14493991858782182,0.384742172379792,0.37905797865936997,0.25215031179971004
959,9,midRight,lowC,6.222704982620048,1,0,1,0,0,0.08924061407306469,0.6211810598139769,0.23338889047574693,0.15525087141598218
960,9,midRight,lowC,8.316065293911752,1,0,1,0,0,0.05494612717967136,0.7667582873366625,0.14369932111743913,0.09558914642377035
961,9,downLeft,high,4.386216079540596,1,0,0,100,0,0.033830749859842815,0.4720989295028102,0.9999,0.05885496700074804
962,9,midLeft,lowB,3.4202862851249654,1,1,0,0,0,0.4051222187711054,0.2906749140095567,0.6156460613546586,0.03623745237040597
963,9,downRight,lowA,3.457438233868468,0,0,0,0,0,0.24943684203789515,0.17897076302088974,0.37905797865936997,0.02231167599296677
964,9,midLeft,lowB,5.133689255972651,1,1,0,0,0,0.5378725352562413,0.11019366471792054,0.23338889047574693,0.013737469194210705
965,9,midLeft,lowB,7.6258418811185145,1,1,0,0,0,0.7154645929459857,0.06784708037786137,0.14369932111743913,0.008458264628859662
966,9,downRight,lowA,3.359135317459614,1,0,0,0,1,0.44051701038694885,0.041773965205563854,0.08847676874216394,0.38950018596859115
967,9,downRight,lowA,6.387924129581328,0,0,0,0,0,0.2712296853729916,0.025720549200892028,0.05447582177967817,0.23981823721219142
968,9,downRight,lowA,5.273952168696441,0,0,0,0,0,0.16699818734107963,0.015836338445252413,0.03354117923564076,0.1476579189726001
969,9,midLeft,lowB,4.656976263525282,1,1,0,0,0,0.48711442637788227,0.00975055444554356,0.020651560045617454,0.09091410765407199
970,9,midRight,lowC,3.105995672249164,1,0,1,0,0,0.29992007003558063,0.39029585867163163,0.01271532313522714,0.05597650994979782
971,9,midRight,lowC,6.501719187763567,1,0,1,0,0,0.1846630761462332,0.6246005068502509,0.007828921499204278,0.034465164395412425
972,9,downLeft,high,3.242519737464491,1,0,0,100,0,0.11369846535359923,0.3845712990923897,0.9999,0.02122046476045252
973,9,midRight,lowC,6.552380603309139,1,0,1,0,0,0.0700050128783003,0.6210758518267981,0.6156460613546586,0.01306560211009893
974,9,downLeft,high,8.24432332736879,1,0,0,100,0,0.0431026207156793,0.3824011420938672,0.9999,0.008044590937403263
975,9,downLeft,high,11.476549513295128,1,0,0,100,0,0.02653861253892557,0.23544730171778427,0.9999,0.0049531160374254425
976,9,downRight,lowA,3.1469964649239492,1,0,0,0,1,0.016340026286035488,0.14496670062919875,0.6156460613546586,0.3873420392291379
977,9,downLeft,high,8.23951117932005,1,0,0,100,0,0.010060678893318669,0.08925710398034416,0.9999,0.23848944979347975
978,9,downLeft,high,11.520593375531732,0,0,0,0,0,0.006194436778903474,0.05495628014143625,0.6156460613546586,0.14683977441743715
979,9,downRight,lowA,4.407715450018776,1,0,0,0,1,0.003813962001442506,0.03383700111589005,0.37905797865936997,0.47470273768941207
980,9,midLeft,lowB,3.0986381972191155,0,0,0,0,0,0.0023482855128956993,0.0208336998350344,0.23338889047574693,0.29227809858261844
981,9,downLeft,high,5.070649663511039,1,0,0,100,0,0.0014458573126817098,0.012827467993683497,0.9999,0.1799578559982175
982,9,midLeft,lowB,3.3430077763688955,1,1,0,0,0,0.38518259326450116,0.007897969944458636,0.6156460613546586,0.1108014253976712
983,9,midRight,lowC,3.3134964530343125,0,0,0,0,0,0.2371598624319068,0.004862840373040735,0.37905797865936997,0.06822128326688501
984,9,midRight,lowC,3.2595050295963657,1,0,1,0,0,0.1460211373313492,0.38728645581358173,0.23338889047574693,0.04200436478029626
985,9,downLeft,high,4.947741882651076,1,0,0,100,0,0.08990632870544338,0.23845522666030264,0.9999,0.02586240797749148
986,9,downRight,lowA,3.521990080554854,0,0,0,0,0,0.05535601275963946,0.14681870297314503,0.6156460613546586,0.0159236819766876
987,9,midRight,lowC,4.465224649045576,0,0,0,0,0,0.03408311953972423,0.09039739595821206,0.37905797865936997,0.009804332524464332
988,9,downLeft,high,6.454710116652359,0,0,0,0,0,0.02098523682699393,0.055658366615052295,0.23338889047574693,0.006036602363134157
989,9,downLeft,high,5.415937032451388,1,0,0,100,0,0.012920770476181164,0.03426928111610218,0.9999,0.0037167821470424725
990,9,downLeft,high,11.615105394769124,1,0,0,100,0,0.007955416995027994,0.021099857930376924,0.9999,0.002288451134853495
991,9,midLeft,lowB,3.266018856105829,1,1,0,0,0,0.38919057884264857,0.012991343564335846,0.6156460613546586,0.0014090168294580987
992,9,downRight,lowA,3.1477152048661794,1,0,0,0,1,0.2396276097417905,0.007998869384026958,0.37905797865936997,0.3851599102978095
993,9,midRight,lowC,3.2791259549770815,1,0,1,0,0,0.14754054818418297,0.389217332810189,0.23338889047574693,0.23714589635619565
994,9,midLeft,lowB,4.580003555715771,1,1,0,0,0,0.4751342094459855,0.23964408236379456,0.14369932111743913,0.14601253831194314
995,9,downRight,lowA,4.369101241897747,0,0,0,0,0,0.292543759036184,0.14755069050327185,0.08847676874216394,0.08990103422356634
996,9,downRight,lowA,3.97377347647809,1,0,0,0,1,0.18012142516702973,0.09084808626712626,0.05447582177967817,0.43964512078886925
997,9,downLeft,high,3.7036286838217443,1,0,0,100,0,0.11090213618328806,0.05593586007797233,0.9999,0.2706928562930898
998,9,downLeft,high,11.5481692939608,0,0,0,0,0,0.06828329166622589,0.03444013595908486,0.6156460613546586,0.1666676575794413
999,9,midRight,lowC,3.324856384478889,0,0,0,0,0,0.042042543825025855,0.021205054561185658,0.37905797865936997,0.10261854879886984
1000,10,midRight,lowC,3.4348570358142756,1,0,1,0,0,0.025885915106718463,0.39734848181492743,0.23338889047574693,0.06318302369232429
1001,10,midLeft,lowB,3.3501983030270557,1,1,0,0,0,0.40023052337769144,0.24465049286389964,0.14369932111743913,0.03890226990764829
1002,10,downLeft,high,4.390633374920457,1,0,0,100,0,0.24642498785017436,0.1506331756577016,0.9999,0.023952424488848413
1003,10,midLeft,lowB,5.17261054530164,0,0,0,0,0,0.15172574576390585,0.09274599590259869,0.6156460613546586,0.014747690565510948
1004,10,downRight,lowA,3.3212392984802843,0,0,0,0,0,0.09341869965561247,0.057104417525602746,0.37905797865936997,0.009080265637297802
1005,10,downRight,lowA,3.3613401117470794,1,0,0,0,1,0.05751860636048767,0.035159625698159086,0.23338889047574693,0.3898831567366715
1006,10,midRight,lowC,3.637291469207977,1,0,1,0,0,0.03541464492493574,0.4059404177668937,0.14369932111743913,0.24005403523697655
1007,10,midRight,lowC,6.570984032068012,1,0,1,0,0,0.02180506716902734,0.6342329812863228,0.08847676874216394,0.14780310161609866
1008,10,downRight,lowA,4.411845550221969,0,0,0,0,0,0.01342554627481294,0.39050208711885936,0.05447582177967817,0.09100349771572509
1009,10,downRight,lowA,4.060892808397979,0,0,0,0,0,0.008266211306753972,0.24043511539703924,0.03354117923564076,0.05603154809299312
1010,10,downRight,lowA,3.7326559685333316,1,0,0,0,1,0.005089569390267455,0.14803773557909794,0.020651560045617454,0.41879141968236494
1011,10,downRight,lowA,6.681549453638292,1,0,0,0,1,0.003133686717781168,0.0911479636374978,0.01271532313522714,0.6421454412460398
1012,10,downLeft,high,3.276194699771752,1,0,0,100,0,0.001929434828804264,0.05612049686360952,0.9999,0.3953738491048842
1013,10,midRight,lowC,3.7945056835112587,1,0,1,0,0,0.001187967749768822,0.418846186119301,0.6156460613546586,0.24343469643369645
1014,10,downLeft,high,8.258579731968652,1,0,0,100,0,0.0007314408102425561,0.25788679347711563,0.9999,0.14988460051652383
1015,10,midLeft,lowB,3.1934765680423673,1,1,0,0,0,0.38474272157143846,0.15878286696626512,0.6156460613546586,0.09228509247496182
1016,10,downLeft,high,8.326404414555364,1,0,0,100,0,0.23688903007333548,0.09776382304068593,0.9999,0.05682063576753744
1017,10,downLeft,high,11.508679301706689,1,0,0,100,0,0.14585438378115237,0.06019393199117123,0.9999,0.034984899103862446
1018,10,midRight,lowC,3.674804419537109,1,0,1,0,0,0.08980365727190445,0.4213542312162778,0.6156460613546586,0.02154046938712175
1019,10,midRight,lowC,6.616456568321001,1,0,1,0,0,0.05529279717440906,0.6437233838671497,0.37905797865936997,0.013262631401052207
1020,10,midLeft,lowB,3.58698364890395,1,1,0,0,0,0.4183365651035587,0.39634540041974564,0.23338889047574693,0.008165903375593968
1021,10,midLeft,lowB,6.499170796793625,1,1,0,0,0,0.6418653838103651,0.2440328879932508,0.14369932111743913,0.005027809031490287
1022,10,downRight,lowA,3.2295604096725654,1,0,0,0,1,0.39520141560430794,0.15025291162520993,0.08847676874216394,0.3873880282756494
1023,10,midRight,lowC,4.358923880041502,1,0,1,0,0,0.24332852781135883,0.47680423231770325,0.05447582177967817,0.2385177656004107
1024,10,midRight,lowC,7.044244278331368,1,0,1,0,0,0.14981923168545913,0.6778643727462417,0.03354117923564076,0.14685720867587412
1025,10,downLeft,high,3.456845341198168,1,0,0,100,0,0.09224484438677266,0.41736626784065395,0.9999,0.09042110421326244
1026,10,midLeft,lowB,3.985154880657578,1,1,0,0,0,0.4410882225945908,0.2569755964980419,0.6156460613546586,0.05567296396863101
1027,10,midLeft,lowB,6.7686229528201185,1,1,0,0,0,0.6558737529709253,0.1582218360318867,0.37905797865936997,0.03427826881810932
1028,10,downRight,lowA,3.5237346019725564,1,0,0,0,1,0.4038264754099895,0.09741839201253491,0.23338889047574693,0.4053977596092275
1029,10,midLeft,lowB,6.478687344917658,1,1,0,0,0,0.6329314108433197,0.05998124747076833,0.14369932111743913,0.24960649463488713
1030,10,downRight,lowA,5.184221893070958,1,0,0,0,1,0.38970070026336334,0.036930911851702775,0.08847676874216394,0.5379769916550179
1031,10,midLeft,lowB,6.497152905623682,1,1,0,0,0,0.624234063275961,0.02273864428816571,0.05447582177967817,0.33123653966580635
1032,10,midRight,lowC,3.252172588962779,0,0,0,0,0,0.3843456769869588,0.014000356832237047,0.03354117923564076,0.20394486550855068
1033,10,midLeft,lowB,6.425684095987303,1,1,0,0,0,0.6209369345745099,0.008620126553981922,0.020651560045617454,0.12557041022486726
1034,10,downLeft,high,3.362505999905724,0,0,0,0,0,0.38231560968140055,0.005307477709108587,0.01271532313522714,0.07731465994362263
1035,10,midRight,lowC,3.1878186536230944,1,0,1,0,0,0.2353946387586351,0.38756022241492327,0.007828921499204278,0.047603226201886256
1036,10,midLeft,lowB,5.096969173432963,0,0,0,0,0,0.14493427564332068,0.2386237868461676,0.004820326718311754,0.02930966968593475
1037,10,midRight,lowC,5.352446921170497,1,0,1,0,0,0.08923713966906771,0.531214854648183,0.0029679119497662346,0.01804618732048381
1038,10,downLeft,high,3.068997963683233,1,0,0,100,0,0.05494398796261336,0.32707304030127143,0.9999,0.011111175263850623
1039,10,midRight,lowC,6.039656412022309,0,0,0,0,0,0.03382943272757344,0.20138136717348862,0.6156460613546586,0.0068412354117521204
1040,10,downLeft,high,8.362228007399882,0,0,0,0,0,0.020829039920585032,0.12399204473504812,0.37905797865936997,0.004212200856130822
1041,10,downRight,lowA,3.3173572513736205,0,0,0,0,0,0.012824598848792005,0.07634284826526953,0.23338889047574693,0.0025934842151331744
1042,10,midRight,lowC,3.7352869250572387,1,0,1,0,0,0.00789620339005129,0.4312972422166726,0.14369932111743913,0.0015968280250347204
1043,10,downLeft,high,4.298020699484754,1,0,0,100,0,0.004861752692009581,0.2655530037441951,0.9999,0.000983179202193583
1044,10,midLeft,lowB,3.226463441717767,1,1,0,0,0,0.3872857861200695,0.16350301113712634,0.6156460613546586,0.000605350938530148
1045,10,midRight,lowC,4.587384668579858,1,0,1,0,0,0.23845481432489596,0.4849624197135115,0.37905797865936997,0.0003727191929627279
1046,10,midRight,lowC,7.406642947134818,1,0,1,0,0,0.14681844909508812,0.6828874309900886,0.23338889047574693,0.00022948605174396482
1047,10,midRight,lowC,8.879943637662016,0,0,0,0,0,0.0903972396435548,0.4204590031379631,0.14369932111743913,0.00014129631352335567
1048,10,downLeft,high,4.408796240519547,1,0,0,100,0,0.05565827037092481,0.2588798172247155,0.9999,0.0001
1049,10,midLeft,lowB,3.717871775584715,1,1,0,0,0,0.4185615897399879,0.15939427926653665,0.6156460613546586,0.0001
1050,10,midLeft,lowB,6.599100335932575,0,0,0,0,0,0.2577115653142995,0.09814027426033384,0.37905797865936997,0.0001
1051,10,downRight,lowA,3.1754490124243224,1,0,0,0,1,0.15867497764905725,0.060425715880228534,0.23338889047574693,0.3843539386453414
1052,10,downRight,lowA,6.3583283976737155,0,0,0,0,0,0.09769739476465705,0.03720457444364271,0.14369932111743913,0.2366496534585004
1053,10,downLeft,high,4.437833818604946,1,0,0,100,0,0.06015303159463182,0.02290714043464829,0.9999,0.1457069977724479
1054,10,midLeft,lowB,3.6695886547386953,0,0,0,0,0,0.0370366806478422,0.014104101195608822,0.6156460613546586,0.0897129105814777
1055,10,midRight,lowC,3.1627039780956188,1,0,1,0,0,0.022803766943188676,0.3929763706324288,0.37905797865936997,0.05523692374452387
1056,10,downRight,lowA,3.662469775609259,0,0,0,0,0,0.014040453347958467,0.24195855064036736,0.23338889047574693,0.034009795524216166
1057,10,downRight,lowA,3.52235842701628,1,0,0,0,1,0.008644814284732932,0.14897572628545241,0.14369932111743913,0.4052324585531577
1058,10,downLeft,high,4.344597668438574,0,0,0,0,0,0.005322678133351655,0.0917254916742559,0.08847676874216394,0.24950471751306777
1059,10,midLeft,lowB,3.234801408766865,0,0,0,0,0,0.003277213550011514,0.05647608528360353,0.05447582177967817,0.1536219588222091
1060,10,midRight,lowC,3.7573209894219963,1,0,1,0,0,0.002017805394822189,0.4190651246233841,0.03354117923564076,0.09458621250773136
1061,10,downRight,lowA,4.071054626678138,1,0,0,0,1,0.0012423781817206346,0.25802159558504406,0.020651560045617454,0.4425298208162626
1062,10,downLeft,high,3.2719930077880703,0,0,0,0,0,0.0007649417284621171,0.15886586565294225,0.01271532313522714,0.27246898811632647
1063,10,midLeft,lowB,3.15740294723385,1,1,0,0,0,0.3847633483424692,0.09781492596552879,0.007828921499204278,0.16776123549865554
1064,10,midLeft,lowB,6.4516463306464376,1,1,0,0,0,0.6211940980158146,0.06022539645202053,0.004820326718311754,0.10329187307004563
1065,10,downLeft,high,3.341533748470599,1,0,0,100,0,0.38247394717491345,0.037081236242833555,0.9999,0.06359759458497741
1066,10,downLeft,high,11.602568958894846,1,0,0,100,0,0.2354921283618414,0.022831200163078404,0.9999,0.039157524370308734
1067,10,downRight,lowA,3.672787139083081,1,0,0,0,1,0.14499430073606695,0.01405734419081814,0.6156460613546586,0.4084019544917702
1068,10,downLeft,high,8.243104760820971,0,0,0,0,0,0.08927409757679017,0.008655214105594538,0.37905797865936997,0.2514562003524381
1069,10,downLeft,high,6.3387796581475,1,0,0,100,0,0.05496674322846518,0.005329081382428804,0.9999,0.15482350170035647
1070,10,midLeft,lowB,3.5240446108727412,0,0,0,0,0,0.033843443318429284,0.003281156079338666,0.6156460613546586,0.09532601162812357
1071,10,midRight,lowC,3.0903779834637124,1,0,1,0,0,0.020837666348305455,0.38631260072234835,0.37905797865936997,0.05869295289879254
1072,10,midLeft,lowB,3.303355612731754,1,1,0,0,0,0.397122278088307,0.2378556166480534,0.23338889047574693,0.03613769905132125
1073,10,downRight,lowA,3.4779038191798586,1,0,0,0,1,0.24451121750300597,0.14644951851230886,0.14369932111743913,0.4065426249952068
1074,10,downRight,lowA,6.45214934990999,1,0,0,0,1,0.1505474227550334,0.09017008626801591,0.08847676874216394,0.6346037648729117
1075,10,midLeft,lowB,4.484009552779499,1,1,0,0,0,0.4769855650680792,0.05551841030394418,0.05447582177967817,0.3907303814029862
1076,10,midRight,lowC,3.8006632637123814,1,0,1,0,0,0.29368365282247144,0.41847547682931946,0.03354117923564076,0.24057567793014503
1077,10,midRight,lowC,6.828990935516022,1,0,1,0,0,0.18082326647105063,0.6419509128201066,0.020651560045617454,0.148124281003521
1078,10,midRight,lowC,8.423108088308643,1,0,1,0,0,0.11133426523070929,0.7795464443505029,0.01271532313522714,0.09120125031583998
1079,10,downRight,lowA,3.9437632753599035,1,0,0,0,1,0.06854935681878296,0.47997269537695336,0.007828921499204278,0.44044567376028465
1080,10,downRight,lowA,6.863753087433008,1,0,0,0,1,0.04220636217009585,0.29552285175177584,0.004820326718311754,0.6554781307496345
1081,10,downLeft,high,3.330158972031604,0,0,0,0,0,0.025986779312058977,0.18195567528880635,0.0029679119497662346,0.4035828877889053
1082,10,midLeft,lowB,3.251708483414948,1,1,0,0,0,0.4002926262387271,0.11203149798247906,0.0018273660389249002,0.24848906420379904
1083,10,downLeft,high,3.2869126908539608,0,0,0,0,0,0.24646322505569035,0.06897864834541015,0.0011251232168390623,0.15299661332810657
1084,10,downRight,lowA,4.441334786327892,1,0,0,0,1,0.1517492887031729,0.04247068023944374,0.0006927469516808202,0.4784935503964315
1085,10,midRight,lowC,3.619897514078717,1,0,1,0,0,0.09343319522300167,0.4104418898467927,0.0004265295852762706,0.2946121308982597
1086,10,downLeft,high,3.206593287839527,1,0,0,100,0,0.057527531391961075,0.25271220411955253,0.9999,0.18139493750856756
1087,10,downRight,lowA,4.577187791267976,1,0,0,0,1,0.035420140134930805,0.1555968328057376,0.6156460613546586,0.49597861533369886
1088,10,midLeft,lowB,3.4145113725950913,1,1,0,0,0,0.406100818493891,0.09580215749186088,0.37905797865936997,0.3053778188282118
1089,10,midRight,lowC,3.9888216012870252,1,0,1,0,0,0.2500393733560027,0.4432784874232266,0.23338889047574693,0.1880234537320383
1090,10,downLeft,high,5.109189752242444,0,0,0,0,0,0.15395115050526054,0.272929947860146,0.14369932111743913,0.11576747547997726
1091,10,midRight,lowC,5.432559532196576,1,0,1,0,0,0.09478889833941585,0.5523374198131539,0.08847676874216394,0.07127891820404042
1092,10,downRight,lowA,3.8401244653683677,0,0,0,0,0,0.05836224814762327,0.34007836488325105,0.05447582177967817,0.0438869739473331
1093,10,downRight,lowA,3.675108024816803,1,0,0,0,1,0.035934081612048696,0.20938884477678363,0.03354117923564076,0.41131391269206075
1094,10,downRight,lowA,6.52426428314093,1,0,0,0,1,0.02212488830168481,0.12892230980940977,0.020651560045617454,0.6375414831228948
1095,10,downLeft,high,3.282299045162298,1,0,0,100,0,0.013622462587102726,0.07937845009991819,0.9999,0.3925391569505128
1096,10,downLeft,high,11.663792789453442,1,0,0,100,0,0.008387454183119298,0.04887391755220716,0.9999,0.24168935483954532
1097,10,midLeft,lowB,3.2802071042230354,1,1,0,0,0,0.38945658743671513,0.030092044048393492,0.6156460613546586,0.1488099803763522
1098,10,downLeft,high,8.212219283735596,1,0,0,100,0,0.2397913932633662,0.01852790118662301,0.9999,0.09162344065303057
1099,10,midLeft,lowB,5.08248236898397,0,0,0,0,0,0.14764139094843226,0.011407770167729536,0.6156460613546586,0.05641325169096968
1100,11,midRight,lowB,3.3761792847047474,0,0,0,0,0,0.090903931223448,0.0070238511577176335,0.37905797865936997,0.03473406961871639
1101,11,midLeft,lowC,3.925208887335103,1,1,0,0,0,0.44026261212592455,0.004324638764666686,0.23338889047574693,0.02138603175875713
1102,11,midLeft,lowC,6.960362892702716,1,1,0,0,0,0.655365418304211,0.0026627130935580777,0.14369932111743913,0.013167542974581928
1103,11,downRight,lowA,3.389924061519539,1,0,0,0,1,0.4035134898760234,0.0016394527738438935,0.08847676874216394,0.3923997245878198
1104,11,downLeft,high,3.9721442482111975,1,0,0,100,0,0.24844633537918465,0.001009423585352498,0.9999,0.241603505269671
1105,11,downRight,lowA,5.240754130882184,1,0,0,0,1,0.15297030486468005,0.0006215098055413176,0.6156460613546586,0.5330494900230962
1106,11,midRight,lowB,3.2666125444163736,1,0,1,0,0,0.0941849841925809,0.3846750362128375,0.37905797865936997,0.3282026393037589
1107,11,midLeft,lowC,3.9908522165980935,0,0,0,0,0,0.05799041359827303,0.23684735568146223,0.23338889047574693,0.2020768699005529
1108,11,downLeft,high,5.281440098361999,1,0,0,100,0,0.03570514024212864,0.14582872454001214,0.9999,0.12442027107226038
1109,11,midRight,lowB,4.399188330382765,1,0,1,0,0,0.021983927352917508,0.47408022656342963,0.6156460613546586,0.07660651048936501
1110,11,downRight,lowA,3.756093268651649,1,0,0,0,1,0.013535671855116121,0.2918948137312728,0.37905797865936997,0.4314595810603494
1111,11,downRight,lowA,6.8052358876712775,1,0,0,0,1,0.008334016467038049,0.1797218645899688,0.23338889047574693,0.6499453248913657
1112,11,midRight,lowB,4.603797451027178,1,0,1,0,0,0.0051313175449513365,0.49494849156862786,0.14369932111743913,0.4001762969949427
1113,11,downLeft,high,4.420935171212458,1,0,0,100,0,0.0031593913752468714,0.30474356376403156,0.9999,0.24639160025245382
1114,11,downRight,lowA,5.284184711867594,1,0,0,0,1,0.0019452613825868732,0.1876329380483131,0.6156460613546586,0.5359975566473009
1115,11,downRight,lowA,7.60606015052912,1,0,0,0,1,0.0011977122797228986,0.11552703199304593,0.37905797865936997,0.7143101543064033
1116,11,midLeft,lowC,3.285115817182351,0,0,0,0,0,0.0007374405917066824,0.07113087531404377,0.23338889047574693,0.4398062137057462
1117,11,midLeft,lowC,3.486702999768467,1,1,0,0,0,0.3847464156826769,0.043795822810081375,0.14369932111743913,0.270792042431491
1118,11,midRight,lowB,3.3905650130251592,1,0,1,0,0,0.2368913045658189,0.4112577902411786,0.08847676874216394,0.16672872724185522
1119,11,midLeft,lowC,5.17737117004624,1,1,0,0,0,0.5301481520856632,0.2532145602194239,0.05447582177967817,0.10265614985610895
1120,11,downRight,lowA,3.867117633910602,1,0,0,0,1,0.3264162633923283,0.15590613729046937,0.03354117923564076,0.4474985428323717
1121,11,midLeft,lowC,5.765403372066479,1,1,0,0,0,0.5852693525001832,0.0959925986237585,0.020651560045617454,0.275528268183517
1122,11,downRight,lowA,5.6220827248779335,1,0,0,0,1,0.360354807179047,0.05910337559947549,0.01271532313522714,0.5539372254669405
1123,11,downLeft,high,3.3738185316838125,0,0,0,0,0,0.2218732050505028,0.036390399440526175,0.007828921499204278,0.3410633774341928
1124,11,midRight,lowB,3.487295290021844,1,0,1,0,0,0.1366090257120478,0.4066982145534795,0.004820326718311754,0.20999532452213035
1125,11,downLeft,high,3.3481970274331485,1,0,0,100,0,0.08411121974709423,0.25040719466928846,0.9999,0.12929572401734463
1126,11,midRight,lowB,5.194197872700468,0,0,0,0,0,0.05178791994502925,0.15417762089510623,0.6156460613546586,0.07960836407768493
1127,11,downRight,lowA,3.8642153577324962,1,0,0,0,1,0.03188621756166379,0.09492833788689256,0.37905797865936997,0.4333078452251784
1128,11,downLeft,high,6.418375128688876,0,0,0,0,0,0.01963258751208727,0.05844810214122374,0.23338889047574693,0.2667909473616913
1129,11,downLeft,high,5.240197839433569,1,0,0,100,0,0.012087933969414124,0.0359869425711563,0.9999,0.16426522247055034
1130,11,midLeft,lowC,3.179890529467812,1,1,0,0,0,0.39173500108363474,0.02215743519764843,0.6156460613546586,0.10113935116665775
1131,11,downRight,lowA,3.947661793130453,1,0,0,0,1,0.24119422993489614,0.013642501959349271,0.37905797865936997,0.4465646383028902
1132,11,downLeft,high,6.24072208053745,1,0,0,100,0,0.1485051281937081,0.008399792577554348,0.9999,0.2749532560370458
1133,11,midRight,lowB,3.2872720868663774,1,0,1,0,0,0.0914357408375088,0.3894641842803369,0.6156460613546586,0.169290818217668
1134,11,downRight,lowA,4.485656095031982,0,0,0,0,0,0.056297683482005804,0.23979607069796416,0.37905797865936997,0.1042336488240972
1135,11,downRight,lowA,4.179620831271158,0,0,0,0,0,0.03466291339042714,0.14764427088061294,0.23338889047574693,0.06417745310449054
1136,11,downLeft,high,5.07255822657992,0,0,0,0,0,0.021342220325926718,0.09090570441967163,0.14369932111743913,0.03951454768632154
1137,11,downRight,lowA,3.4614091957752398,1,0,0,0,1,0.013140567941014224,0.05597133601424305,0.08847676874216394,0.40862177647228326
1138,11,midRight,lowB,3.629055441464739,1,0,1,0,0,0.008090747971645867,0.41875434664593286,0.05447582177967817,0.25159154642354725
1139,11,midRight,lowB,6.503111824534139,1,0,1,0,0,0.00498153527568454,0.6421226150945628,0.03354117923564076,0.15490683530931554
1140,11,midRight,lowB,8.529106998068997,1,0,1,0,0,0.0030671692889033706,0.7796521627513375,0.020651560045617454,0.09537732076717159
1141,11,downLeft,high,3.357583953022938,1,0,0,100,0,0.0018884795401753467,0.48003778700320254,0.9999,0.05872454432730181
1142,11,midLeft,lowC,3.3926952240141057,0,0,0,0,0,0.0011627512659844073,0.29556292916284443,0.6156460613546586,0.036157150134963914
1143,11,midLeft,lowC,3.277365451186968,1,1,0,0,0,0.3850082827108509,0.1819803512566768,0.37905797865936997,0.02226223329372897
1144,11,midRight,lowB,4.619738919500163,1,0,1,0,0,0.23705253809366564,0.49633905904635645,0.23338889047574693,0.013707026946937484
1145,11,downLeft,high,5.04560448710569,1,0,0,100,0,0.14595505691718214,0.30559974677304397,0.9999,0.00843952110487472
1146,11,midRight,lowB,5.8524575495219935,0,0,0,0,0,0.08986564249010721,0.1881600964614517,0.6156460613546586,0.0051962775556912075
1147,11,midLeft,lowC,3.886009068528352,0,0,0,0,0,0.055330961946334994,0.11585160745135051,0.37905797865936997,0.0031993877496418687
1148,11,midRight,lowB,4.239943773429327,0,0,0,0,0,0.03406769556278191,0.07133071890092005,0.23338889047574693,0.001969887455558917
1149,11,midRight,lowB,3.706104329326456,1,0,1,0,0,0.020975740166672932,0.42821123591388055,0.14369932111743913,0.0012128747408008773
1150,11,downLeft,high,4.477600997405577,1,0,0,100,0,0.012914923309941895,0.26365292611080215,0.9999,0.0007467762347140839
1151,11,midLeft,lowC,3.0511969853937893,0,0,0,0,0,0.007951816850148213,0.16233311883662982,0.6156460613546586,0.00045979582719770756
1152,11,downLeft,high,8.347318559531802,1,0,0,100,0,0.004895994323839739,0.09994974021321021,0.9999,0.00028309980002157805
1153,11,midLeft,lowC,3.049920401963589,0,0,0,0,0,0.0030145010719938997,0.061539817877471946,0.6156460613546586,0.00017430670752432845
1154,11,downRight,lowA,3.174118032348425,1,0,0,0,1,0.001856051317054146,0.03789053554630324,0.37905797865936997,0.3843996898522817
1155,11,downLeft,high,6.212010365257585,1,0,0,100,0,0.0011427849615126629,0.023329491920892367,0.9999,0.2366778228257921
1156,11,midLeft,lowC,3.2327791264021104,1,1,0,0,0,0.3849959893048025,0.014364146229125626,0.6156460613546586,0.14572434186688132
1157,11,midRight,lowB,3.2351240423641525,0,0,0,0,0,0.2370449689497369,0.008844114462129776,0.37905797865936997,0.08972358947279255
1158,11,downRight,lowA,3.8669472188537055,1,0,0,0,1,0.1459503965374966,0.005445388773657337,0.23338889047574693,0.43953586670153855
1159,11,downRight,lowA,6.699793515780004,1,0,0,0,1,0.08986277305876628,0.0033527674277897927,0.14369932111743913,0.6549179555998098
1160,11,downRight,lowA,8.469475004675799,1,0,0,0,1,0.05532919521555854,0.0020643244940063764,0.08847676874216394,0.7875303515559651
1161,11,downRight,lowA,9.640427581452965,1,0,0,0,1,0.03406660777315895,0.001271020346127587,0.05447582177967817,0.8691808158596069
1162,11,midRight,lowB,3.232074082217821,1,0,1,0,0,0.020975070406299937,0.38507494480981747,0.03354117923564076,0.5351612620151973
1163,11,downLeft,high,3.427664179943306,1,0,0,100,0,0.012914510933368551,0.23709358245677234,0.9999,0.32950287343658835
1164,11,downRight,lowA,5.867558315322794,1,0,0,0,1,0.007951562946744699,0.14598032824480234,0.6156460613546586,0.5871698018618058
1165,11,midLeft,lowC,3.2084845991648545,1,1,0,0,0,0.389188205875706,0.08988120223939672,0.37905797865936997,0.3615249283554516
1166,11,midRight,lowB,3.8262194293781775,1,0,1,0,0,0.2396261486879332,0.439632910084856,0.23338889047574693,0.22259365758931782
